Sec/S.No.,TYPE 1 GNSZ,TYPE 2 FNSZ,TYPE 3 ABSZ,TYPE 4 CPSZ,TYPE 5 TCSZ,TYPE 6 TNSZ
820,-0.7334259233449989,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
821,-0.6606090767099086,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
822,-0.5701073052229787,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
823,-0.5341948299794703,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
824,-0.5235173596796133,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
825,-0.5217611200291998,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
826,-0.5306590119457475,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
827,-0.5697805629624365,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
828,-0.6231387410456015,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
829,-0.6026765069791545,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
830,-0.5509520401986998,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
831,-0.4908489683086301,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
832,-0.4171977619725129,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
833,-0.34824931031491174,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
834,-0.3365215970347409,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
835,-0.3182648732269527,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
836,-0.2972133361548846,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
837,-0.2524088036780531,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
838,-0.21104673430336113,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
839,-0.13955436076011069,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
840,-0.07115436932556227,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
841,0.05230169301032513,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
842,0.14156651165377435,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
843,0.21814089428509878,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
844,0.29634315353590934,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
845,0.34086178653476656,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
846,0.3147690831571926,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
847,0.42053438595801657,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
848,0.569120428939524,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
849,0.6780072872651695,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
850,0.7935690231990317,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
851,0.9288403190634495,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
852,0.9403871571636775,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
853,0.9300831065901543,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
854,0.9305382118816236,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
855,0.838099325564337,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
856,0.696567414600604,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
857,0.5851307997060855,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
858,0.4714945092361319,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
859,0.3695159158476617,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
860,0.30126179149371224,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
861,0.21211366651474228,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
862,0.11120865483948152,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
863,-0.0002629681543807367,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
864,-0.10704934051939857,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
865,-0.22617023321987992,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
866,-0.3734609765256669,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
867,-0.5165099051276311,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
868,-0.6251225333417502,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
869,-0.697694323281434,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
870,-0.725304044297239,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
871,-0.6954304661905353,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
872,-0.6410628879096238,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
873,-0.5432911011256328,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
874,-0.42935140712803327,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
875,-0.4248937091449232,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
876,-0.41620003114121484,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
877,-0.40857410016749157,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
878,-0.3953877160813294,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
879,-0.365274915962443,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
880,-0.22910507888153459,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
881,-0.11921465504136684,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
882,0.0954666795012226,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
883,0.4083340633367046,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
884,0.6525388949925598,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
885,0.7760066266948954,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
886,0.806586201471699,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
887,0.7502815083604312,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
888,0.6642316001733868,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
889,0.5901136191793521,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
890,0.5175476639228922,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
891,0.475899695070226,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
892,0.4634076382877156,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
893,0.47383421720894225,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
894,0.534369055657585,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
895,0.5714426328626623,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
896,0.5104993665883418,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
897,0.42255902103673265,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
898,0.2934724893897183,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
899,0.12669973879911028,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
900,0.008092298222337979,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
901,-0.06667333260955678,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
902,-0.11896959834596045,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
903,-0.1776490075293821,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
904,-0.23941496413828156,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
905,-0.2826616361943144,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
906,-0.25534364933970777,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
907,-0.23416374923671276,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
908,-0.20964641032960935,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
909,-0.22060394542421688,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
910,-0.23606002128450151,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
911,-0.22747720226204804,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
912,-0.09685031424390689,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
913,-0.03415080831917259,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
914,-0.009458428915350611,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
915,-0.02786685448696201,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
916,-0.06614237643617611,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
917,-0.03769829571934368,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
918,0.002415151445419647,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
919,-0.0059634536641948776,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
920,-0.036834762602196716,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
921,-0.04956604139688978,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
922,-0.06914140361329447,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
923,-0.10109796363095387,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
924,-0.12944868941620266,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
925,-0.23407622898835329,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
926,-0.369715109895881,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
927,-0.5037144448174743,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
928,-0.6184243170006376,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
929,-0.6992755224351286,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
930,-0.7918077636839987,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
931,-0.7838550904497333,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
932,-0.793103063359719,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
933,-0.8212087324495609,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
934,-0.9206025611698149,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
935,-1.0283866643661308,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
936,-1.1482427271528317,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
937,-1.2777726947248673,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
938,-1.398877379721497,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
939,-1.4787775317904814,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
940,-1.5574582350656574,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
941,-1.627491937802916,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
942,-1.58984656164189,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
943,-1.5372994045268562,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
944,-1.5511392731341027,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
945,-1.5810945368059417,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
946,-1.6238919382537291,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
947,-1.6956818806414014,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
948,-1.775436165629787,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
949,-1.8689136255609398,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
950,-1.9648358177629335,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
951,-2.0682614125909478,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
952,-2.113818619203671,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
953,-2.088659465141931,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
954,-2.0139988586080677,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
955,-1.928999193401337,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
956,-1.8389000150568604,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
957,-1.679496469378121,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
958,-1.5393007008726765,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
959,-1.3955166021844927,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
960,-1.3057441661005582,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
961,-1.2681162939892043,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
962,-1.236311435735368,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
963,-1.161697506667296,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
964,-0.9708100103120383,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
965,-0.8269558954251671,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
966,-0.6038609476736194,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
967,-0.40954265758267006,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
968,-0.17864673836068015,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
969,0.09711206017038079,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
970,0.34495189947476645,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
971,0.455040702544549,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
972,0.46304588792782975,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
973,0.4036546473910841,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
974,0.311163248924782,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
975,0.2367535337695489,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
976,0.133310434891863,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
977,-0.01414951422741878,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
978,-0.15230897828769957,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
979,-0.2469825482797649,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
980,-0.3301851310535141,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
981,-0.38403925721071647,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
982,-0.5099633905503416,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
983,-0.6408703433632332,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
984,-0.7846602767346408,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
985,-0.9255970500095293,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
986,-1.0797318767370279,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
987,-1.241597658736281,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
988,-1.4230679763680583,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
989,-1.5554627734030613,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
990,-1.6515249980024305,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
991,-1.69997620749424,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
992,-1.7226906292851383,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
993,-1.6779036008579784,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
994,-1.606352880482489,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
995,-1.4521772109724225,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
996,-1.2771017061541114,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
997,-1.1171263615194231,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
998,-0.9741766225322667,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
999,-0.8341267211074209,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1000,-0.7164820032626029,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1001,-0.6167322588656874,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1002,-0.542725136852908,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1003,-0.5202674411238648,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1004,-0.46184475800229746,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1005,-0.3865189975809017,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1006,-0.28764445566758096,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1007,-0.2044593769435038,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1008,-0.0782435094426807,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1009,0.043018712000995774,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1010,0.21602290427479923,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1011,0.3274828579022136,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1012,0.3463930662310861,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1013,0.3192209464570783,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1014,0.2193778471285795,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1015,0.12116845910279098,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1016,0.06401190224082391,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1017,0.02893378669834295,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1018,-0.03720234764530673,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1019,-0.016390032585421727,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1020,0.005758424932751799,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1021,0.00929424296647499,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1022,0.041338323232493875,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1023,0.029663122101338812,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1024,-0.10138969779215189,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1025,-0.27181496008096256,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1026,-0.41886064669134315,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1027,-0.5691737559071443,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1028,-0.6604982177286534,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1029,-0.7496813508069672,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1030,-0.8761714484193167,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1031,-1.0089746732799971,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1032,-1.0626654283069283,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1033,-1.1109766054013634,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1034,-1.1900482324525448,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1035,-1.287032337001301,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1036,-1.3627256824658063,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1037,-1.4343814271393274,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1038,-1.4110660329763611,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1039,-1.362527303236191,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1040,-1.2844300682834122,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1041,-1.2806491935542825,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1042,-1.2070796727833006,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1043,-1.1381078823928032,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1044,-1.0584294482863292,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1045,-1.0397993047522074,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1046,-0.9902511748142919,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1047,-0.9740424248181155,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1048,-0.9023400026788024,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1049,-0.769198366191132,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1050,-0.6629312806330468,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1051,-0.6436943300436323,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1052,-0.7037390551014624,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1053,-0.7986693511553821,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1054,-0.9956482567964601,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1055,-1.1283873001416769,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1056,-1.1912385078302339,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1057,-1.212085830989463,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1058,-1.2350044666931999,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1059,-1.2000605488648701,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1060,-1.205142557952944,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1061,-1.2910524337426132,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1062,-1.3557123932305994,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1063,-1.5325733111154438,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1064,-1.9145700217884705,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1065,-2.2143443764693735,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1066,-2.289530104493394,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1067,-2.176646488159332,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1068,-1.972969366177142,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1069,-1.6862005204024577,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1070,-1.4089538776492854,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1071,-1.1594219802099497,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1072,-0.8746661001475338,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1073,-0.6279523547053734,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1074,-0.48841590540423657,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1075,-0.4355711794447806,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1076,-0.29150118127862257,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1077,-0.0972412380199127,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1078,0.11903879972604331,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1079,0.40745302616988577,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1080,0.6748332195913321,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1081,0.9090140654684145,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1082,1.1093420792800488,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1083,1.285193596967147,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1084,1.38061400641188,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1085,1.4705439789428614,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1086,1.503871689518153,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1087,1.4802937346101082,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1088,1.4178392853807804,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1089,1.3630399405412958,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1090,1.30269181195582,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1091,1.253861348054452,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1092,1.1844344523724857,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1093,1.108939486137595,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1094,0.9986756425710935,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1095,0.8410400059092156,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1096,0.6760760071180368,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1097,0.5475437703772992,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1098,0.4388261178651487,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1099,0.3651807462122552,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1100,0.26795741965131686,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1101,0.23778043801696694,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1102,0.269602800320475,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1103,0.28872889192863416,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1104,0.3106673008507448,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1105,0.337740231009945,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1106,0.2557395929803328,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1107,0.18187250336492872,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1108,0.24105369530561147,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1109,0.26723391893154513,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1110,0.20521123626079094,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1111,0.35950359943533666,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1112,0.43291558375927147,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1113,0.5064851045302535,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1114,0.5471586812845175,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
1115,0.6326834679814048,0.0,-5.36484058176296e-15,5.729411877973956e-17,0.0,0.0
